Unnamed: 0,Unnamed: 0.1,game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,year_published,artist,category,compilation,designer,family,mechanic,publisher,users_rated,average_rating,x,y,z
49353,396,111379,4.0,10.0,2.0,1.0,10.0,My Very First Games: Animal upon Animal,2011,Kristin Mückel,"Action / Dexterity,Animals,Children's Game,Dice",,Klaus Miltenberger,"Game: Tier auf Tier,Series: My Very First Games (HABA),Animals: Alligators / Crocodiles,Animals: Apes / Monkeys,Animals: Cattle / Cows,Animals: Chickens,Animals: Dogs,Animals: Lizards,Animals: Rabbits,Animals: Sheep,Animals: Snakes,Components: Meeples (Animal) / Animeeples","Dice Rolling,Stacking and Balancing",HABA,150,6.6036,58.832134,-36.607597,-3.5241265
49358,401,111387,2.0,60.0,14.0,2.0,60.0,Star Trek HeroClix: Tactics,2012,,"Collectible Components,Fighting,Miniatures,Movies / TV / Radio theme,Science Fiction",,Seth Johnson,"Collectible: Collectible Miniatures Games,Components: Clix,Game: HeroClix,Players: Two Player Only Games,TV Shows: Star Trek (various)","Action Points,Dice Rolling,Variable Player Powers","NECA,WizKids",110,6.19591,-16.426561,60.12292,21.876595
49374,417,111417,4.0,30.0,10.0,2.0,30.0,The Great Heartland Hauling Co.,2013,"Brian Buckley,Christopher Kirkman",Transportation,,Jason Kotarski,"Crowdfunding: Kickstarter,Theme: Trucks","Hand Management,Modular Board,Pick-up and Deliver","Dice Hate Me Studio,One Moment Games",2391,6.89421,-21.33165,-39.843006,-18.613615
49391,434,111502,4.0,90.0,13.0,2.0,90.0,Star Trek Deck Building Game: The Next Generation – Next Phase,2012,Jak L. Hueng,"Adventure,Exploration,Fighting,Movies / TV / Radio theme,Negotiation,Science Fiction,Space Exploration",,Alex Bykov,"Game: Star Trek Deck Building Game,TV Shows: Star Trek (various)","Card Drafting,Cooperative Game,Deck, Bag, and Pool Building,Role Playing,Team-Based Game",Bandai,552,6.72699,-46.952816,6.912105,-34.2276
49449,492,111732,7.0,90.0,13.0,2.0,90.0,Kings of Air and Steam,2013,Josh Cappel,"Aviation / Flight,Trains,Transportation",,Scott Almes,"Crowdfunding: Kickstarter,Organizations: Gamesmiths,Series: TMG Originals,Theme: Steampunk","Action Queue,Network and Route Building,Pick-up and Deliver,Simultaneous Action Selection,Variable Player Powers",Tasty Minstrel Games,1298,6.88385,-27.102428,-57.404446,-19.0002
49463,6,111799,4.0,180.0,14.0,1.0,180.0,Cuba Libre,2013,"Xavier Carrascosa,Rodger B. MacGowan,Chechu Nieto","Economic,Modern Warfare,Political,Wargame",,"Jeff Grossman,Volko Ruhnke","Components: Multi-Use Cards,Country: Cuba,Decades: The 1950's,Historical Figures: Fidel Castro,History: Cuban Revolution,Players: Games with Solitaire Rules,Players: Wargames with Solitaire Rules,Series: COIN (GMT)","Area Majority / Influence,Area Movement,Dice Rolling,Solo / Solitaire Game,Variable Player Powers","GMT Games,Banana Games",2633,7.69899,-47.582066,48.371758,-12.789032
49497,40,111866,2.0,20.0,8.0,2.0,20.0,Rise!,2012,Michael Coe,"Abstract Strategy,City Building,Territory Building",,Michael Coe,"Crowdfunding: Kickstarter,Players: Two Player Only Games","Area Majority / Influence,Area Movement,Enclosure,Modular Board,Tile Placement",Crash Games,185,6.12119,-4.2147956,-68.98615,23.973394
49524,67,111999,5.0,20.0,10.0,2.0,20.0,Pharaoh Code,2011,Jun-Ho Na,"Dice,Educational,Math,Number,Party Game,Real-time",,Jung-Hun Lim,,Dice Rolling,"AMIGO,Brain Games,Broadway Toys LTD,FoxMind Israel,G3,Gigamic,Korea Boardgames Co., Ltd.,Lautapelit.fi,Lifestyle Boardgames Ltd",229,6.05879,36.10356,-59.316578,28.420467
49537,80,112092,6.0,120.0,14.0,1.0,45.0,Shadowrift,2012,"Enggar Adirasa,Kirsten Brown,Colin Epstein,Ross Grams,Tomasz Jedruszek,Nicholas Kay,Tom Kelly,Andy Kluthe,Philip X. Liu,José Muñoz,Terry Pavlet,Elin Petterson,Levente Rückert,Sabine van Apeldoorn,Thomas Williams","Card Game,Fantasy",,Jeremy Anderson,Crowdfunding: Kickstarter,"Cooperative Game,Deck, Bag, and Pool Building,Hand Management","Game Night Productions,Game Salute",1163,7.24181,-12.095642,22.24825,-21.020454
49541,84,112102,4.0,10.0,4.0,2.0,10.0,SchuhBidu,2011,"Volker Maas,Maciej Szymanowicz,Irene Wanitschke","Animals,Children's Game",,Klaus Kreowski,,"Dice Rolling,Set Collection","Egmont Polska,Hobby World,HUCH!",133,5.97293,17.989214,-10.391071,31.421705
49552,95,112138,4.0,60.0,14.0,2.0,45.0,Krosmaster: Arena,2012,"Édouard Guiton,Alexandre Papet","Collectible Components,Fantasy,Fighting,Miniatures",,"Murat Célébi,Nicolas Degouy,TOT","Crowdfunding: Kickstarter,Digital Implementations: Board Game Arena,Game: Krosmaster,Theme: Anime / Manga,Theme: Chibis","Action Points,Card Drafting,Dice Rolling,Grid Movement,Variable Player Powers","Ankama,Abysse Corp.,Galápagos Jogos,Ghenos Games,Japanime Games,Pegasus Spiele",3497,6.76855,-14.343135,57.489902,-9.262395
49564,107,112192,4.0,30.0,8.0,2.0,30.0,Sugar Gliders,2012,"Tomasz Larek,Dennis Lohausen,Raven Cornelius,Néstor Romeral Andrés","Abstract Strategy,Animals",,Néstor Romeral Andrés,"Category: Combinatorial,Theme: Tropical",Grid Movement,"FunBox Jogos,Nasza Księgarnia,nestorgames,White Goblin Games",314,6.65095,10.174882,-29.318459,-7.5758667
49566,109,112210,6.0,80.0,12.0,2.0,80.0,Metro 2033,2011,Sergey Dulin,"Adventure,Novel-based,Science Fiction",,Sergey Golubkin,"Cities: Moscow (Russia),Components: Map (City Scale)","Area Majority / Influence,Time Track,Voting","Hobby World,Ogry Games",299,5.78679,-28.701838,6.160347,37.909393
49598,141,112373,2.0,15.0,8.0,2.0,15.0,BraveRats,2011,"Noboru Sugiura,Christophe Swal","Card Game,Fantasy",,Seiji Kanai,"Players: Two Player Only Games,Series: Europe Collection (Blue Orange Games),Traditional Card Games: War",Simultaneous Action Selection,"Kanai Factory,999 Games,Albi,Blue Orange (EU),Blue Orange Games,Feelindigo,Fractal Juegos,Japon Brand,Neptuno Games,PaperGames (III),Pegasus Spiele,QBIST,Swan Panasia Co., Ltd.",2231,6.45692,0.7118507,-1.6442537,8.341751
49604,147,112381,4.0,45.0,14.0,2.0,45.0,Abaddon,2012,"Wan Chiu,Nate Furman,Zac Pensol,Chris Quilliams,David Wilson","Miniatures,Science Fiction,Wargame",,Richard Borg,Theme: Robots,"Dice Rolling,Grid Movement,Hand Management","Toy Vault, Inc.",257,6.51261,-20.373814,30.64644,5.5388155
49607,150,112445,4.0,90.0,10.0,2.0,90.0,Disaster Looms!,2012,"Sylvia Armitstead,Jules Ius","Economic,Negotiation,Science Fiction,Space Exploration,Territory Building",,Wombat Sanders,"Crowdfunding: Kickstarter,Game: Disaster Looms!","Area Majority / Influence,Area Movement,Auction/Bidding,Pick-up and Deliver,Tile Placement",Break From Reality Games,191,5.83298,-46.350845,1.1564685,36.65159
49629,172,112598,6.0,30.0,5.0,2.0,30.0,Monster Factory,2012,"Nina Paley,Marco Primo",Children's Game,,"Nina Paley,Donald X. Vaccarino","Creatures: Monsters,Digital Implementations: Board Game Arena",Tile Placement,"AT Games,Rio Grande Games",544,6.22449,15.46907,-11.654258,20.46372
49646,189,112686,6.0,30.0,15.0,2.0,30.0,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2012,Nick Edwards,"Fantasy,Fighting,Humor",,"Rob Heinsoo,Cory Jones",Game: Epic Spell Wars of the Battle Wizards,"Dice Rolling,Hand Management,Take That","Cryptozoic Entertainment,Hobby World,NeoTroy Games",5664,6.51488,7.586734,16.397394,-1.944811
49648,191,112692,6.0,50.0,10.0,2.0,50.0,Goblins: Epic Death,2011,"Dante Maiocchi,Salvatore Russo","Card Game,Exploration,Humor",,"Anna De Martino,Dante Maiocchi,Salvatore Russo,Vincenzo Russo",Creatures: Goblins,"Modular Board,Variable Player Powers","Cube Factory of Ideas,Giochi Uniti,Stratelibri",115,5.17991,5.135685,3.150068,45.539875
49688,231,112840,4.0,20.0,8.0,2.0,20.0,Mine Shift,2011,"John Forte, Jr.","Abstract Strategy,Maze",,"John Forte, Jr.","Misc: Mensa Select,Theme: Mining","Modular Board,Tile Placement",MindWare,108,5.82843,40.53873,13.2550125,36.862434
49690,233,112844,10.0,15.0,10.0,2.0,15.0,Swintus 2.0,2011,Sergey Dulin,"Animals,Card Game",,Timofey Bokarev,"Animals: Pigs,Theme: Anthropomorphic Animals",,"Hobby World,Igrology",118,5.75831,45.481785,-0.808993,39.037243
49695,238,112869,6.0,90.0,10.0,3.0,90.0,Munchkin Apocalypse,2012,"John Kovalic,Ethan Nicolle,Len Peralta,Gabby Ruenes","Card Game,Fighting,Humor",Munchkin Apokalypse 1+2,Steve Jackson (I),Game: Munchkin,"Dice Rolling,Hand Management,Variable Player Powers","Black Monk,Edge Entertainment,Hobby World,Kaissa Chess & Games,Pegasus Spiele,Raven Distribution,Steve Jackson Games",1390,6.4609,7.47012,3.7684004,8.454133
49723,266,112991,6.0,90.0,10.0,3.0,90.0,Munchkin Conan,2012,John Kovalic,"Card Game,Comic Book / Strip,Fantasy,Fighting,Humor",,Steve Jackson (I),"Characters: Conan the Barbarian,Game: Munchkin","Dice Rolling,Hand Management,Take That,Variable Player Powers","Black Monk,Pegasus Spiele,Raven Distribution,Steve Jackson Games,Wargames Club Publishing",385,6.45857,18.942396,70.06835,11.268332
49775,318,113289,10.0,30.0,10.0,3.0,20.0,Snake Oil,2010,"John Kovalic,Patricia Hayes Kaufman","Card Game,Humor,Party Game",,Jeff Ochs,"Game: Snake Oil,Misc: Mensa Select","Acting,Hand Management,Player Judge,Storytelling","Out of the Box Publishing,Snake Oil, LLC,AMIGO,Hasbro",2781,6.69956,42.55139,25.627312,-3.1366043
49777,320,113293,6.0,30.0,10.0,3.0,30.0,Article 27: The UN Security Council Game,2012,Michael Christopher,"Bluffing,Negotiation,Political",,Dan Baden,Political: United Nations,"Trading,Voting",Stronghold Games,885,6.49297,24.55926,22.83674,7.423156
49778,321,113294,5.0,10.0,8.0,1.0,10.0,Escape: The Curse of the Temple,2012,Oliver Schlemmer,"Action / Dexterity,Adventure,Dice,Electronic,Exploration,Real-time","Escape: The Curse of the Temple – Big Box,Escape: The Curse of the Temple – Big Box Second Edition",Kristian Amundsen Østby,"Components: Compact Discs (CDs),Components: Dice with Icons,Components: Official Music Soundtrack,Crowdfunding: Kickstarter,Game: Escape (Queen Games),Players: Games with Solitaire Rules,Series: Yellow Wave Box (Queen),Theme: Archaeology / Paleontology,Theme: Temple","Cooperative Game,Dice Rolling,Elapsed Real Time Ending,Grid Movement,Modular Board,Push Your Luck,Re-rolling and Locking,Real-Time,Roll / Spin and Move,Solo / Solitaire Game,Tile Placement","Queen Games,Brädspel.se,Rebel Sp. z o.o.",15686,6.9886,53.61497,-28.898397,1.59473
49782,325,113301,4.0,30.0,8.0,1.0,30.0,Clocks,2012,Dany Stuer,"Bluffing,Dice,Puzzle",,"Tim De Rycke,Sander Vernyns",,"Auction/Bidding,Dice Rolling",SandTimer,154,6.28305,-1.0391176,-14.655003,18.121408
49790,333,113312,5.0,30.0,10.0,2.0,30.0,Grill Party,2012,Michael Menzel,Card Game,,"Jordi Gené,Gregorio Morales",Theme: Food / Cooking,"Action Points,Hand Management",KOSMOS,122,5.48156,-4.925186,1.2198564,57.700806
49812,355,113401,8.0,15.0,8.0,2.0,15.0,Timeline: Events,2011,"Xavier Collette,Jérémie Fleury,Nicolas Fructus,Gaël Lannurien","Card Game,Educational,Party Game,Trivia",,Frédéric Henry,Game: Timeline,,"Asmodee,ADC Blackfire Entertainment,Asmodee Italia,Asterion Press,Esdevium,Galápagos Jogos,Gém Klub Kft.,Hobby Japan,REXhry,Zygomatic",4306,6.77708,72.81448,-29.859707,-9.469201
49875,418,113567,8.0,240.0,10.0,2.0,60.0,Mediterranean Empires,2015,José Ramón Faura,"Ancient,Civilization,Wargame",,Jorge Valenzuela Palacios,Region: Mediterranean Sea,"Campaign / Battle Card Driven,Dice Rolling,Hand Management,Point to Point Movement",Bellica Third Generation,146,7.18678,-34.48933,0.052223355,-56.12393
49889,432,113636,4.0,60.0,12.0,2.0,60.0,Edo,2012,"Marko Fiedler,Claus Stephan","Economic,Medieval",,"Louis Malz,Stefan Malz","Country: Japan,Crowdfunding: Kickstarter,Series: Yellow Wave Box (Queen)","Action Queue,Hand Management,Point to Point Movement,Simultaneous Action Selection",Queen Games,1621,7.07802,-13.719663,6.3854017,-19.837238
49903,446,113656,2.0,15.0,10.0,2.0,15.0,111: Alarm dla Warszawy,2013,Tomasz Ginter,"Aviation / Flight,Wargame,World War II",,"Tomasz Ginter,Karol Madaj","Cities: Warsaw (Poland),Country: Germany,Country: Poland,Players: Two Player Only Games,Series: Starry Squadron (IPN)","Dice Rolling,Grid Movement,Hexagon Grid,Simulation",Instytut Pamięci Narodowej (IPN),118,6.43136,-54.843742,18.323298,12.345642
49949,492,113819,4.0,5.0,7.0,2.0,1.0,Tenzi,2011,,"Dice,Real-time",,,,Dice Rolling,"Carma Games,Rebel Sp. z o.o.",946,4.88041,26.518265,-17.125994,42.671543
49958,1,113853,4.0,15.0,3.0,2.0,15.0,"Richard Scarry's Busytown: Busy, Busy Airport Game",2011,Richard Scarry,"Animals,Aviation / Flight,Children's Game,Transportation,Travel",,,Authors: Richard Scarry,"Dice Rolling,Pick-up and Deliver,Set Collection","Tactic,Wonder Forge",207,6.21633,-9.050098,-35.366245,21.10396
49963,6,113873,2.0,120.0,12.0,1.0,120.0,"The Hunters: German U-Boats at War, 1939-43",2013,"John Kranz,Rodger B. MacGowan,Ian Wedge","Nautical,Wargame,World War II",,Gregory M. Smith,"Mechanism: Campaign Games,Players: Games with Solitaire Rules,Players: Wargames with Solitaire Rules,Region: Atlantic Ocean,Series: The Hunters,Theme: Submarines","Dice Rolling,Paper-and-Pencil,Push Your Luck,Simulation,Solo / Solitaire Game","Consim Press,GMT Games",1476,7.77791,-46.896297,21.285074,-23.29326
49974,17,113924,6.0,60.0,14.0,1.0,60.0,Zombicide,2012,"Miguel Coimbra,Nicolas Fructus,Édouard Guiton,Mathieu Harlaut,Eric Nouhaut","Horror,Miniatures,Zombies",,"Raphaël Guiton,Jean-Baptiste Lullien,Nicolas Raoult","Category: Dungeon Crawler,Components: Miniatures,Creatures: Zombies,Crowdfunding: Kickstarter,Game: Zombicide,Players: Games with Solitaire Rules","Action Points,Cooperative Game,Dice Rolling,Grid Movement,Hand Management,Modular Board,Player Elimination,Scenario / Mission / Campaign Game,Variable Player Powers","CMON Global Limited,Guillotine Games,Asmodee,Asterion Press,Black Monk,BoardM Factory,Cool Mini Or Not,Edge Entertainment,Galápagos Jogos,Hobby World",16876,7.15178,-2.5670888,79.123184,1.7263775
49975,18,113927,5.0,45.0,12.0,2.0,45.0,Nightfall: The Coldest War,2012,"Conceptopolis,James Hall,Andrew Hepworth,Jake Murray,Matthew Starbuck","Card Game,Fantasy,Fighting,Horror,Zombies",,David Gregg,Game: Nightfall,"Card Drafting,Deck, Bag, and Pool Building,Hand Management",Alderac Entertainment Group,416,7.25755,-0.8961855,76.14673,-44.35557
49976,19,113931,5.0,90.0,12.0,2.0,90.0,Rock'n Roll Manager,2016,"Henry Chen,Roe Mesquita",Music,,Leandro Pires,Music: Rock,"Set Collection,Worker Placement",Conclave Editora,161,7.65383,65.27712,-48.71391,-26.157398
49979,22,113937,2.0,30.0,10.0,2.0,30.0,Phantom,2012,Morlock,"Card Game,Horror,Novel-based",,Xavier Lardy,"Creatures: Ghosts,Players: Two Player Only Games,Theme: Spooky Old Houses","Area Majority / Influence,Hand Management",Ludonaute,105,6.36286,7.9369125,32.963833,15.033683
49992,35,113997,7.0,60.0,8.0,2.0,30.0,Tajemnicze Domostwo,2013,"Mateusz Bielski,Igor Burlakov,Mariusz Gandzel,Oleksandr Nevskiy,Oleg Sidorenko,Karolina Węcka","Deduction,Murder/Mystery",,"Oleksandr Nevskiy,Oleg Sidorenko","Admin: Better Description Needed!,Game: Mysterium,Mechanism: Image Interpretation","Communication Limits,Cooperative Game,Hand Management","Portal Games,Brain Games,IGAMES,Magellan,uplay.it edizioni",4942,7.16397,62.547523,13.032015,-10.368903
50001,44,114031,4.0,95.0,12.0,2.0,95.0,Copycat,2012,Harald Lieske,"Card Game,Political",,Friedemann Friese,Series: Freitag-Project (Friedemann Friese),"Auction/Bidding,Deck, Bag, and Pool Building,Hand Management,Worker Placement","2F-Spiele,(Web published),999 Games,Arclight,Korea Boardgames Co., Ltd.,Rio Grande Games",2131,6.72868,-20.988937,-0.70326966,-5.1666255
50097,140,114387,4.0,30.0,8.0,2.0,30.0,Thebes: The Tomb Raiders,2013,"Michael Menzel,Christof Tisch","Card Game,Exploration,Travel",,Peter Prinz,"Country: Egypt,Country: Greece,Series: Small Box (Queen),Theme: Archaeology / Paleontology,Versions & Editions: Card Versions of Non-Card Games","Card Drafting,Set Collection,Time Track",Queen Games,836,6.86729,-7.2360706,-28.383036,-37.921753
50106,149,114438,10.0,30.0,14.0,3.0,30.0,"But Wait, There's More!",2011,Zac Pensol,"Humor,Party Game,Print & Play",,"Jay Cormier,Sen-Foong Lim","Crowdfunding: Kickstarter,Organizations: The Game Artisans of Canada","Acting,Storytelling","(Web published),Toy Vault, Inc.",531,6.74456,62.30081,4.8659596,-34.524803
50167,210,114667,5.0,90.0,12.0,2.0,90.0,The New Science,2013,Heiko Günther,"Educational,Industry / Manufacturing,Renaissance",,Dirk Knemeyer,"Admin: Better Description Needed!,Crowdfunding: Kickstarter,Theme: Science","Action Points,Area Majority / Influence,Dice Rolling,Tech Trees / Tech Tracks,Variable Player Powers,Worker Placement","Conquistador Games, Inc.",629,6.44741,-48.407364,-6.1787176,10.930191
50176,219,114684,6.0,30.0,8.0,2.0,30.0,Villages,2011,Jaron Frost,"Civilization,Fantasy",,Jaron Frost,Crowdfunding: Kickstarter,"Dice Rolling,Hand Management,Set Collection,Variable Player Powers","Fridgecrisis Games,The Game Crafter, LLC",355,6.52917,-28.323893,-12.573608,5.2393546
50183,226,114784,5.0,120.0,12.0,2.0,60.0,Rhein: River Trade,2016,"Alan D'Amico,Mirco Paganessi",Transportation,,"Marco Canetta,Stefania Niccolini","Rivers: Rhine,Theme: Rivers","Auction/Bidding,Card Drafting,Pick-up and Deliver","Giochi Uniti,Stratelibri,Arclight,Devir",138,6.31014,-20.655323,-39.67079,16.579659
50199,242,114863,4.0,90.0,8.0,2.0,90.0,Ragami,2012,"Gil d'Orey,Pedro Soto","Fantasy,Mythology",,Gil d'Orey,,"Card Drafting,Deck, Bag, and Pool Building,Point to Point Movement,Worker Placement",MESAboardgames,127,5.86401,-22.278091,12.021284,35.694893
50201,244,114871,2.0,10.0,8.0,2.0,10.0,For The Win,2012,Eric J. Carter,Abstract Strategy,,Michael Eskue,"Animals: Apes / Monkeys,Creatures: Aliens / Extraterrestrials,Crowdfunding: Kickstarter,Organizations: Gamesmiths,Players: Two Player Only Games,Series: TMG Originals,Theme: Ninjas","Action Points,Pattern Building,Pieces as Map,Tile Placement",Tasty Minstrel Games,489,5.75526,15.624441,-46.272537,37.57904
50204,247,114903,2.0,45.0,10.0,2.0,45.0,Castellan,2013,"Richard Kerr,Ben Williams",Medieval,,Beau Beckett,Players: Two Player Only Games,"Enclosure,Hand Management",Steve Jackson Games,935,6.27116,-2.5255926,-69.08304,10.36391
50209,252,114912,4.0,90.0,14.0,2.0,90.0,Starship Merchants,2012,"David J. Coffey,Zac Pensol,Chris Quilliams","Science Fiction,Space Exploration,Transportation",,"Joe Huber (I),Thomas Lehmann",,"Commodity Speculation,Pick-up and Deliver","Toy Vault, Inc.",469,6.61965,-23.869316,-42.96111,-4.456319
50219,262,114991,50.0,45.0,17.0,2.0,10.0,The Metagame,2011,,"Card Game,Party Game",,"Colleen Macklin,John Sharp,Eric Zimmerman",Crowdfunding: Kickstarter,"Hand Management,Player Judge,Simultaneous Action Selection,Voting","Buffalo Games,Local No. 12",521,6.66369,42.495792,25.721313,-6.991448
50233,276,115105,4.0,40.0,8.0,2.0,20.0,Kittens in a Blender,2011,Anne-Julie Painchaud,"Animals,Card Game,Humor",Kittens in a Blender: Deluxe Edition,"Brent Knudson,Brian Knudson",Animals: Cats,"Hand Management,Rock-Paper-Scissors","Closet Nerd Games,Redshift Games",2016,5.70909,5.4106073,61.067696,55.626762
50249,292,115233,12.0,20.0,8.0,1.0,20.0,Rory's Story Cubes: Voyages,2011,Rory O'Connor,"Children's Game,Dice,Educational,Humor,Party Game,Puzzle",,Rory O'Connor,"Components: Dice with Icons,Game: Rory's Story Cubes","Cooperative Game,Dice Rolling,Pattern Recognition,Storytelling","The Creativity Hub,ADC Blackfire Entertainment,Asmodee,Asmodee China,Gamewright,HUCH!,Hutter Trade GmbH + Co KG,MINDOK,Rebel Sp. z o.o.,Zygomatic",887,6.58197,42.904266,-38.059975,-4.8574495
50256,299,115288,4.0,45.0,15.0,2.0,30.0,Penny Arcade: The Game – Rumble in R'lyeh,2012,Mike Krahulik,"Card Game,Comic Book / Strip,Video Game Theme",,"Michael Donais,Paul Sottosanti",Webcomics: Penny Arcade,"Card Drafting,Deck, Bag, and Pool Building,Hand Management,Variable Player Powers",Cryptozoic Entertainment,354,6.92119,11.706435,71.38597,-46.746662
50257,300,115293,4.0,150.0,14.0,2.0,150.0,Fortress America,2012,,"Science Fiction,Wargame",,Michael Gray,Country: USA,"Area Movement,Dice Rolling",Fantasy Flight Games,865,6.84702,-25.044792,26.003988,-37.80792
50340,383,115746,4.0,180.0,13.0,2.0,150.0,War of the Ring: Second Edition,2012,John Howe,"Adventure,Fantasy,Fighting,Miniatures,Novel-based,Territory Building,Wargame",,"Roberto Di Meglio,Marco Maggi,Francesco Nepitello","Authors: J.R.R. Tolkien,Components: Map (Continental / National scale),Components: Miniatures,Creatures: Monsters,Series: War of the Ring (Nexus/Ares Games)","Area Majority / Influence,Area Movement,Campaign / Battle Card Driven,Card Play Conflict Resolution,Dice Rolling,Hand Management,Hidden Movement,Movement Points,Simulation,Team-Based Game","Ares Games,Angry Lion Games,Devir,GaGa Games,Galakta,Heidelberger Spieleverlag,Nuts! Publishing,Planplay,Red Glove,Sophisticated Games,Zhiyanjia",14488,8.5007,-34.305027,17.133093,1.0286752
50351,394,115793,8.0,60.0,12.0,2.0,30.0,The Big Bang Theory: Fact or Fiction Game,2011,,"Movies / TV / Radio theme,Trivia",,(Uncredited),TV Shows: The Big Bang Theory,"Rock-Paper-Scissors,Roll / Spin and Move,Set Collection",Cardinal,173,4.30243,7.2078853,61.26143,40.333355
50379,422,115976,2.0,20.0,13.0,2.0,20.0,Eaten By Zombies!: In Cahoots,2012,"Max Holliday,John Huerta","Card Game,Horror,Zombies",,Max Holliday,"Creatures: Zombies,Players: Two Player Only Games","Card Drafting,Deck, Bag, and Pool Building,Hand Management",Mayday Games,183,6.17049,-0.91755664,76.17694,22.482805
