game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated,x,y,z
5296,2,120,12,2,120,Waterloo,120,1962,"Napoleonic,Wargame",,"Lindsley Schutz,Thomas N. Shaw",,Hex-and-Counter,Avalon Hill,5.79752,363,-88.33241,-12.522054,-26.568653
5297,2,180,12,2,180,World War I,180,1975,"Wargame,World War I",,"Jim Dunnigan,Joseph Miranda",,"Dice Rolling,Hex-and-Counter","Decision Games (I),Kokusai-Tsushin Co., Ltd. (国際通信社),SPI (Simulations Publications, Inc.)",6.65963,327,-84.74249,27.069702,-4.118287
5298,6,25,12,3,25,Curses!,25,2001,"Action / Dexterity,Card Game,Humor,Party Game",,Brian Tinsman,,"Acting,Role Playing,Storytelling","Cocktail Games,Moonster Games,Play All Day Games",5.79191,456,66.74435,-6.9088993,-26.574167
5304,2,30,12,2,30,Basketball Strategy,30,1974,Sports,,Don Greenwood,,"Rock-Paper-Scissors,Simulation",Avalon Hill,5.36393,122,37.2534,-48.474174,-41.433403
5306,4,20,8,2,20,Harry's Grand Slam Baseball Game,20,1962,"Card Game,Sports",,Harry Obst,,"Hand Management,Simulation","Olympic Card Company,Out of the Box Publishing",6.32364,392,54.02452,-45.84299,28.457209
5308,2,10,6,2,10,Sahara,10,1994,Abstract Strategy,,Victor Ameri,,Area Movement,Gigamic,5.61865,96,-8.290549,11.143278,-34.49645
5312,9,30,8,2,30,Family Feud,30,1977,"Movies / TV / Radio theme,Trivia",,(Uncredited),,,"Britannia Games,Cardinal,Croner,Crown & Andrews Ltd.,Drumond Park Ltd.,Éditions Gladius International, Inc.,Endless Games (I),Estrela,Fotorama USA,Imagination Games,Marks & Spencer,MB Jeux,MB Juegos,MB Spellen,Milton Bradley,Parker Brothers,Playtoy Industries,Pressman Toy Corp.,TF1 Games",5.40305,293,81.89261,16.950941,-49.304623
5314,2,10,6,2,10,Hangman,10,1976,"Deduction,Word Game",,(Uncredited),,,"(Public Domain),Cardinal,Falomir Juegos,Fundex,Funville Games,Game Office,Grafix Travel Games,Hasbro,International Playthings, Inc.,King International,Magnetic Poetry Inc,MB Giochi,MB Jeux,MB Juegos,MB Spellen,MB Spiele,Melissa & Doug,Milton Bradley,New Entertainment Ltd,Nilco S.A.,Parker Brothers,Patch Products,Paul Lamond Games Ltd,Peter Pan Playthings,Pressman Toy Corp.,The Purple Cow,Randtoy,Toyster,Trends International,Wicked Vision,World Games",4.16825,671,74.18382,36.24901,-62.469112
5316,4,180,0,2,180,"Warhammer Epic 40,000",180,1997,"Miniatures,Science Fiction",,"Andy Chambers,Jervis Johnson,Gavin Thorpe",,"Dice Rolling,Modular Board,Variable Player Powers",Games Workshop Ltd.,6.5518,523,-23.474361,36.858177,9.771689
5321,2,45,8,2,45,The Battle of the Little Big Horn,45,1962,"American Indian Wars,American West,Fighting,Wargame",,Eduardo Rojas,"Pieles Rojas contra Cuchillos Largos,Pieles Rojas de caballería contra Cuchillos Largos","Dice Rolling,Roll / Spin and Move","Capiépa - Jeux Éducatifs,Hausser,Rojas y Malaret,Waddington's Games, Inc.",5.82615,65,-41.916203,-48.440712,-25.656837
5322,2,10,8,2,10,LEGO Soccer,10,2000,"Action / Dexterity,Sports",,(Uncredited),,Simulation,LEGO,5.70526,57,54.309956,-46.44938,-31.122799
5332,6,45,12,2,45,Split (Revised Edition),45,2001,Card Game,,David Hoyt,,Pattern Building,Hasbro,6.13092,228,28.817131,71.08085,44.1469
5333,2,360,12,2,360,Invasion: Norway,360,1995,"Wargame,World War II",,Kevin Boylan,,"Dice Rolling,Hex-and-Counter,Simulation",GMT Games,6.79114,79,-51.96606,25.942415,-14.780452
5335,2,120,12,2,120,Horse Soldiers: Forrest at Bay,120,1988,"American Civil War,Wargame",,Richard H. Berg,,Hex-and-Counter,3W (World Wide Wargames),6.02817,71,-74.07158,-43.83621,39.859566
5336,8,120,9,2,120,Talisman (third edition),120,1994,"Adventure,Exploration,Fantasy,Fighting",,Jervis Johnson,"Talisman  (third edition): Lost Characters,Talisman (third edition): City of Adventure,Talisman (third edition): Dragon's Tower,Talisman (third edition): Dungeon of Doom,Talisman (third edition): Game Trade Magazine #37 Characters,Talisman (third edition): White Dwarf #177 Characters,Talisman (third edition): White Dwarf #179 Characters,Talisman (third edition): White Dwarf UK #186/US #185 Characters","Dice Rolling,Role Playing,Roll / Spin and Move,Variable Player Powers",Games Workshop Ltd.,6.34642,1429,1.4370143,50.73552,7.665881
