game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated,x,y,z
85000,1,60,12,1,60,We Must Tell the Emperor,60,2010,"Wargame,World War II",,Steve Carey,We Must Tell the Emperor Expansion Kit,"Action Point Allowance System,Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement","Kokusai-Tsushin Co., Ltd. (国際通信社),Victory Point Games",7.35,233,30.4537,-26.01588,11.803313
85004,6,30,12,2,30,Interstellar Mayhem,30,2010,"Aviation / Flight,Science Fiction",,"Alexander Ommer,Dirk Pullem",,"Action Point Allowance System,Dice Rolling,Hex-and-Counter,Variable Phase Order,Variable Player Powers",Soylent Games,6.59267,75,57.143085,-29.109911,0.36058187
85005,4,40,10,2,40,The Boss,40,2010,"Bluffing,Card Game,Deduction,Mafia",,Alain Ollier,The Boss: 5-6 Player Expansion,"Area Control / Area Influence,Auction/Bidding","Blackrock Games,ABBA Games,Blue Orange Games,Heidelberger Spieleverlag,Jolly Thinkers,Magellan,Playhouse Ltd,Raven Distribution",6.91457,1629,35.321312,57.81509,-56.841473
85036,5,120,13,3,120,20th Century,120,2010,"City Building,Civilization,Economic,Environmental",,Vladimír Suchý,,"Auction/Bidding,Memory,Point to Point Movement,Tile Placement","Czech Games Edition,Heidelberger Spieleverlag,IELLO,MINDOK,Rio Grande Games",6.93023,1483,-52.59708,-1.0709143,-63.86271
85105,6,30,8,2,30,Travel Blog,30,2010,"Educational,Real-time,Travel",,Vlaada Chvátil,,Point to Point Movement,"Czech Games Edition,Z-Man Games",6.16822,597,-38.194164,-6.2186866,-7.637837
85108,1,90,12,1,90,U-Boat Leader,90,2011,"Nautical,Wargame,World War II",,Dave Schueler,,"Card Drafting,Dice Rolling,Simulation",Dan Verssen Games (DVG),6.93548,217,33.01181,-39.372845,17.96204
85204,0,60,0,2,60,Kings of War,60,2010,"Book,Fantasy,Miniatures,Wargame",,Alessio Cavatore,"The Basilean Legacy,Destiny of Kings,Hellfire & Stone,Kings and Legends,Kings of War: Uncharted Empires","Dice Rolling,Variable Player Powers","(Web published),Mantic Games",7.74419,191,69.87016,-13.17662,23.269789
85243,5,45,8,2,30,Loch Ness,45,2010,"Bluffing,Deduction",,Ronald Wettering,,,"Hans im Glück Verlags-GmbH,Rio Grande Games",5.75968,334,3.5139458,27.62478,-5.1145883
85245,4,25,5,2,20,Magician's Kitchen,25,2010,"Action / Dexterity,Children's Game,Fantasy",,"Thomas Daum,Violetta Leitner",,,"Drei Magier Spiele,G3,Playroom Entertainment",6.21156,199,-20.519913,32.243763,21.501696
85250,5,40,10,3,40,The Dwarf King,40,2011,"Card Game,Fantasy",,Bruno Faidutti,,Trick-taking,"Delta Vision Publishing,Devir,Galápagos Jogos,Giochi Uniti,Hobby Japan,IELLO,Smart Ltd",6.54274,1237,-81.12923,12.428226,-59.614117
85256,8,15,8,2,15,Timeline: Inventions,15,2010,"Card Game,Educational,Trivia",,Frédéric Henry,,,"Asmodee,Asterion Press,Esdevium,Galápagos Jogos,Hazgaard Editions,Kaissa Chess & Games,Lifestyle Boardgames Ltd,More Fun Co., Ltd.,REBEL.pl,REXhry",6.74905,5075,-8.465121,79.04461,-37.48691
85286,4,40,8,2,40,Skyscrapers,40,2010,"Action / Dexterity,City Building",,"Christophe Boelinger,Andrea Mainini",,,"Sirius Products,Zvezda",5.09,60,-16.104479,35.473473,-27.263184
85325,5,60,12,2,60,Kolejka,60,2011,Educational,,Karol Madaj,"Kolejka: Gamers' Deck,Kolejka: Ogonek","Hand Management,Memory,Set Collection","HUCH! & friends,Instytut Pamięci Narodowej (IPN),Trefl",6.8184,1981,-28.045242,18.120134,-49.487724
85338,4,35,9,2,35,Antigua,35,2010,"Card Game,Pirates",,Ulrich Blum,,Variable Player Powers,Adlung-Spiele,5.73894,113,11.731303,18.460901,47.4292
85340,4,45,10,2,45,Adlung Land,45,2010,Card Game,,Silvano Sorrentino,,"Hand Management,Tile Placement",Adlung-Spiele,5.87617,180,-4.026791,-4.7028313,28.931173
85394,25,45,10,6,45,The Last Banquet,45,2012,"Bluffing,Fantasy,Humor,Medieval,Party Game",,"Michael Nietzer,Oliver Wolf,Britta Wolf",Das letzte Bankett: Comtessa,"Acting,Partnerships,Role Playing,Storytelling,Variable Player Powers","Edge Entertainment,Fantasy Flight Games,GameHeads,Giochi Uniti,Heidelberger Spieleverlag",5.72559,204,8.939471,53.420525,19.738125
85424,8,1000,16,2,1000,La Bataille de la Moscowa (third edition),1000,2011,"Napoleonic,Wargame",,Terry Doherty,Règlement de l'An XXX,Hex-and-Counter,Clash of Arms Games,8.6021,111,4.5355864,-81.24037,45.182816
85474,5,60,10,2,60,Verona,60,2010,"Bluffing,Political,Renaissance,Territory Building",,Petr Chval,,"Area Control / Area Influence,Auction/Bidding",Czech Board Games,5.954,50,-25.1033,-50.94156,-12.4559555
85563,4,30,5,2,30,Skippity,30,2010,"Abstract Strategy,Children's Game",,Susan McKinley Ross,,"Point to Point Movement,Set Collection","GoKids 玩樂小子,MindWare",6.36853,75,-23.639696,10.357149,0.4018278
85567,2,30,5,2,30,Passing Shot,30,2010,"Dice,Sports",,Daniel Martinez,,"Dice Rolling,Simulation","(Self-Published),Impact! Miniatures",7.03678,115,53.26632,42.606316,49.51987
85572,2,0,0,2,0,"The Last Success: Napoleon's March to Vienna, 1809",0,2011,"Napoleonic,Wargame",,Kevin Zucker,,"Campaign / Battle Card Driven,Hex-and-Counter,Simulation",OSG (Operational Studies Group),7.7032,75,0.545349,-84.75337,0.21809076
85609,2,0,0,2,0,Almeida et Bussaco 1810,0,2010,"Napoleonic,Wargame",,Frédéric Bey,,"Chit-Pull System,Hex-and-Counter","Canons en Carton,Hexasim",7.78378,74,9.212191,-78.82772,0.073851995
85633,2,60,10,2,60,World War II: Barbarossa 1941,60,2010,"Miniatures,Wargame,World War II",,Konstantin Krivenko,World War II: Barbarossa 1941 – Battle for the Danube Expansion,"Dice Rolling,Hex-and-Counter,Simultaneous Action Selection",Zvezda,7.22887,71,35.128063,-19.964298,-10.487834
85652,0,240,12,2,120,Dystopian Wars,240,2010,"Miniatures,Nautical,Post-Napoleonic,Science Fiction,Wargame,World War I",Dystopian Wars: Operation Shadow Hunter,"Neil Fawcett,James Flack,Julian Glover,Alain Padfield,Franco Sammarco,Derek Sinclair",Dystopian Wars: Operation Shadow Hunter,"Dice Rolling,Point to Point Movement,Variable Player Powers","LudoPathes,Spartan Games",7.36564,211,4.461489,-63.587273,18.778414
85769,4,0,0,2,0,Panzer (second edition),0,2012,"Wargame,World War II",,James M. Day,"Panzer Expansion #4: France 1940,Panzer: Game Expansion Set, Nr 1 – The Shape of Battle on the Eastern Front 1943-45,Panzer: Game Expansion Set, Nr 2 – The Final Forces on the Eastern Front 1941-44,Panzer: Game Expansion Set, Nr3 – Drive to the Rhine – The Second Front 1944-45",Hex-and-Counter,GMT Games,7.82651,281,42.876667,-33.72583,-1.6552626
85800,4,45,10,2,45,Octopus' Garden,45,2011,Animals,,Roberta Taylor,"Octopus' Garden: Boxer Crab,Octopus' Garden: Coconut Octopus,Octopus' Garden: Crown of Thorns,Octopus' Garden: Diver,Octopus' Garden: Large Harlequin Shrimp,Octopus' Garden: Parrot Fish,Octopus' Garden: Research Sub,Octopus' Garden: Shark","Set Collection,Tile Placement","Valley Games, Inc.",6.69588,188,-18.43473,6.676813,25.31515
85857,2,180,12,1,180,Guns of August,180,2011,"Wargame,World War I",,"John Gorkowski,Grant Wylie",,"Chit-Pull System,Dice Rolling,Hex-and-Counter,Simulation",Worthington Games,6.72426,68,73.315414,-34.288445,-18.879345
85897,5,45,12,1,45,Thunderstone: Dragonspire,45,2011,"Card Game,Fantasy",,"Mike Elliott,Brent Keith","Thunderstone Avatars,Thunderstone: Doomgate Legion,Thunderstone: Heart of Doom,Thunderstone: Promo Pack,Thunderstone: Promo Pack #2,Thunderstone: Promokarte Wächter der Stärke,Thunderstone: Thornwood Siege,Thunderstone: Vicious Promo Pack,Thunderstone: Werewolf Promo Pack,Thunderstone: Wrath of the Elements","Card Drafting,Deck / Pool Building,Hand Management","Alderac Entertainment Group (AEG),Arclight,Edge Entertainment,Pegasus Spiele,Wargames Club Publishing",7.39684,2413,40.856182,12.241436,-35.77696
86003,6,60,13,1,30,Aether Captains,60,2010,"Dice,Fighting,Pirates,Print & Play,Science Fiction",,Todd Sanders,"Aether Captains: Clash of Corsairs,Aether Captains: Fleet of Doom","Dice Rolling,Modular Board,Roll / Spin and Move","(Self-Published),MAGE Company",7.14928,69,9.666013,15.735179,-18.474316
86025,4,30,8,2,30,Captain Jack's Gold,30,2010,"Card Game,Pirates",,"Christian Fiore,Knut Happel",,Dice Rolling,Noris Spiele,6.01695,59,11.74674,18.189646,-26.350084
86073,6,30,10,3,30,5 Second Rule,30,2010,"Card Game,Party Game,Racing,Real-time,Trivia",,Michael Sistrunk,,,"Användbart Litet Företag,Jumbo,Magellan,moses. Verlag GmbH,Patch Products,Trefl,UGames",5.57339,601,-0.43343002,80.088264,-7.7642365
86128,6,60,12,2,60,Barons,60,2011,"Card Game,City Building,Medieval",,Thomas Colthurst,,"Hand Management,Tile Placement",Cambridge Games Factory,5.98108,461,-21.271763,-28.154001,14.145324
86156,99,30,6,6,30,Reverse Charades,30,2010,Party Game,,"Scott Porter,Bryce Porter","Reverse Charades: Girls' Night In Edition,Reverse Charades: Holiday Edition,Reverse Charades: Hollywood Edition,Reverse Charades: Sports Edition",Acting,"Eagle-Gryphon Games,IELLO,Jolly Thinkers,RETROPlay LLC,The Toy Factory,USAopoly",6.83255,321,9.607666,56.73362,-6.01191
86167,5,60,12,2,60,El Alamein,60,2010,"Card Game,World War II",,Atsuo Yoshizawa,,"Card Drafting,Deck / Pool Building,Hand Management","Arclight,Kamikaze Games",6.93867,94,41.75472,10.959634,32.28348
86177,5,600,12,2,450,Genesis: Empires and Kingdoms of the Ancient Middle East,600,2015,"Ancient,Civilization,Wargame",,Richard H. Berg,,"Campaign / Battle Card Driven,Point to Point Movement,Simulation",GMT Games,7.18701,157,-12.862952,-42.53333,41.746548
86246,4,90,12,2,90,Drum Roll,90,2011,Economic,,"Dimitris Drakopoulos,Konstantinos Kokkinis","Drum Roll: Dragon Dancers,Drum Roll: Fire Dancer,Drum Roll: Kickstarter Promos,Drum Roll: Mini Expansion,Drum Roll: Performer Promo Cards,Drum Roll: Plate Spinner,Drum Roll: Ringmaster","Card Drafting,Set Collection,Voting,Worker Placement","Artipia Games,Giochix.it,Kaissa Chess & Games",7.00818,1509,-17.147583,-15.945317,-58.057274
86270,5,45,8,2,30,Discover India,45,2010,Travel,,"Günter Cornett,Peer Sylvester",,Set Collection,Queen Games,5.39298,114,-35.739426,-6.52996,49.1137
86406,2,30,10,2,30,Star Borders: Humanity,30,2010,"Science Fiction,Wargame",,Lance McMillan,,"Action Point Allowance System,Dice Rolling,Point to Point Movement",Victory Point Games,7.09021,97,17.669731,-9.868109,33.780872
86415,4,45,8,2,45,Cornerstone Essential,45,2010,"Abstract Strategy,Action / Dexterity",,Matt Mette,,"Dice Rolling,Partnerships,Route/Network Building","Good Company Games,KOSMOS",6.72133,188,-11.803464,36.103855,25.314522
86433,4,35,13,4,35,Morphology,35,2009,"Action / Dexterity,Party Game",,Kate Ryan Reiling,,"Partnerships,Pattern Building",Morphology Games,6.29183,52,-42.08891,29.522215,-15.694573
86445,2,210,12,2,210,Tannenberg 1914,210,2011,"Dice,Wargame,World War I",Special Ops Issue #3,Magnus Nordlöf,,"Chit-Pull System,Dice Rolling,Hex-and-Counter,Simulation","Kokusai-Tsushin Co., Ltd. (国際通信社),Multi-Man Publishing,Three Crowns Game Productions",7.02222,63,73.3181,-34.292183,-31.567617
86542,6,15,5,2,15,Taiga,15,2010,"Animals,Children's Game,Deduction,Memory",,Jacques Zeimet,,"Memory,Set Collection","FoxMind,Hobby World,Leikkien Group,Oya,Steffen-Spiele",6.41986,73,-20.680254,48.188694,-9.4417095
86587,5,10,8,2,10,Monster auf der Flucht,10,2010,"Bluffing,Racing,Science Fiction,Travel",,Andreas Pelikan,,Hand Management,"Heidelberger Spieleverlag,Le Scorpion Masqué",5.79435,62,-35.625458,-5.8845744,-30.634245
86882,6,45,10,2,45,Medieval Mastery,45,2011,Medieval,,Miles Ratcliffe,,"Area Control / Area Influence,Dice Rolling,Hand Management,Modular Board,Variable Phase Order,Variable Player Powers",Chaos Publishing,5.91892,148,-0.014286574,-17.595726,47.98073
86955,6,90,10,3,90,Munchkin Zombies,90,2011,"Card Game,Fighting,Humor,Zombies",,Steve Jackson (I),"+10 Bag o' Munchkin d6,+6 Bag O' Munchkin Babes ,+6 Bag o' Munchkin Level Counters,+6 Bag O' Munchkin Zombies,+6 Bag O' Munchkins,+8 Bag O' Munchkin Babes & Pawns,Epic Munchkin,Exclusive Warehouse 23 Munchkin Booster,Mask of the Munchkin,Munchkin 10th Anniversary Shot Glass,Munchkin Blender,Munchkin Board of Health,Munchkin Bobblehead,Munchkin Bookmark Collection,Munchkin Boxes of Holding,Munchkin Bracelet of Slapping,Munchkin Chibithulhu Plush,Munchkin Christmas Ornament,Munchkin Coins,Munchkin Dice,Munchkin Gazebo Shot Glass,Munchkin Get More Loot! Promotional Postcard,Munchkin Gets Promoted,Munchkin Greeting Cards,Munchkin Kill-O-Meter,Munchkin Official Shirts,Munchkin Patch,Munchkin Pins,Munchkin Plutonium Dragon Shot Glass,Munchkin Promo Cards,Munchkin Promotional Bookmarks,Munchkin Sherpa,Munchkin Sparkly Good Fairy Shot Glass,Munchkin Tavern Pint Glass,Munchkin Tavern Reusable Tote,Munchkin Tavern Shot Glass,Munchkin Temporary Tattoos,Munchkin Thumb Drive,Munchkin Water,Munchkin Wicked Dice & Bag,Munchkin Zipper Pull,Munchkin Zombies 2: Armed and Dangerous,Munchkin Zombies 3: Hideous Hideouts,Munchkin Zombies 4: Spare Parts,Munchkin Zombies Decay d6,Munchkin Zombies Water Bottle,Munchkin Zombies: The Walking Dead,Zombie Shot Glass","Dice Rolling,Hand Management,Variable Player Powers","Black Monk,Edge Entertainment,Galápagos Jogos,Hobby World,Kaissa Chess & Games,Pegasus Spiele,Raven Distribution,Steve Jackson Games",6.35816,2113,67.73512,2.5612063,-48.596466
87120,4,120,10,2,60,Vintage,120,2011,"Educational,Farming",,Gil d'Orey,,"Area Movement,Card Drafting,Pick-up and Deliver,Point to Point Movement","MESAboardgames,Morapiaf",6.57227,214,-62.98327,-11.0416765,18.3652
87141,4,50,13,2,50,ScrumBrawl,50,2011,"Card Game,Dice,Fantasy,Fighting,Sports",,"Tim Bugher,Victor Moyer",,"Area Movement,Campaign / Battle Card Driven,Dice Rolling","VicTim Games, LLC",6.75454,130,52.202606,40.047752,63.73818
87200,4,120,12,2,120,Dragon Valley,120,2012,"City Building,Exploration,Fantasy,Fighting",,CW Karstens,"Dragon Valley Tourneys,Dragon Valley: Hunt for the Fugitive,Dragon Valley: Kickstarter Exclusive – Kings Aid Cards","Area Movement,Chit-Pull System,Tile Placement",Diamond K Games,6.73723,213,36.06357,-65.268555,18.489363
87288,6,10,8,2,10,Cinco,10,2010,Abstract Strategy,,(Uncredited),,"Hand Management,Pattern Building",franjos Spieleverlag,6.03613,75,-48.396065,27.817635,0.452171
87632,1,15,7,1,15,Escape of the Dead Minigame,15,2010,"Dice,Fighting,Horror,Print & Play,Zombies",,Jason Sondoh,,"Action Point Allowance System,Dice Rolling,Paper-and-Pencil,Worker Placement","(Web published),Experimental Playground",6.30504,139,73.12918,2.1823583,55.43026
87821,4,60,12,2,60,Kingdom of Solomon,60,2012,"Ancient,City Building,Economic,Religious",,Philip duBarry,"Kingdom of Solomon Promo: Levite Camp,Kingdom of Solomon: Chronicles of the King","Area Control / Area Influence,Area Enclosure,Commodity Speculation,Route/Network Building,Variable Phase Order,Worker Placement",Minion Games,6.96598,518,-34.800713,-39.004513,16.338402
87876,4,20,14,1,20,The Card Game of Oz,20,2014,"Bluffing,Card Game,Dice,Fantasy,Novel-based",,James C. O'Connor,The Card Game of Oz: The Marvelous Land of Oz,"Card Drafting,Dice Rolling,Hand Management,Point to Point Movement,Storytelling,Variable Phase Order,Variable Player Powers","(Web published),Game Salute,Orion's Bell",6.52453,53,5.928072,48.16313,-17.264275
87890,4,90,10,2,90,Prêt-à-Porter,90,2010,"Economic,Industry / Manufacturing",,"Piotr Haraszczak,Ignacy Trzewiczek",,"Card Drafting,Set Collection,Worker Placement",Portal Games,7.27365,1188,-36.225967,-28.877895,-58.817295
87893,5,30,8,2,30,Take It or Leave It,30,2010,"Card Game,Dice",,"Christoph Puhl,Arno Steinwender",,Dice Rolling,"Gamewright,Schmidt Spiele",6.13129,217,1.4070696,7.7983413,17.957228
87904,6,60,16,2,60,Trivial Pursuit: Master Edition,60,2010,"Party Game,Trivia",,,,Roll / Spin and Move,Hasbro,6.20954,262,1.3647584,75.87095,3.6905437
87907,4,240,14,2,240,1865: Sardinia,240,2011,"Economic,Trains,Transportation",,Alessandro Lala,,"Auction/Bidding,Route/Network Building,Stock Holding,Tile Placement",Gotha Games,7.71628,145,-61.05346,-31.527576,50.76878
88016,4,60,12,2,45,Briefcase,60,2012,Economic,,"Nikolas Sakaloglou,Sotirios Tsantilas","Briefcase: Board Game Factory,Briefcase: Bonus Companies,Briefcase: City Hall,Briefcase: Double Buy,Briefcase: Government Bonus","Deck / Pool Building,Hand Management",Artipia Games,6.42616,536,39.053837,9.959208,16.92401
88126,12,30,8,4,30,Time's Up! Family,30,2010,"Memory,Party Game",,Peter Sarrett,,"Acting,Memory,Partnerships","Asmodee,Asterion Press,Kaissa Chess & Games,MINDOK,R&R Games,REBEL.pl,Repos Production",6.97844,262,7.8709702,58.3371,3.6953576
88140,6,15,6,2,15,Stomple,15,2010,"Abstract Strategy,Children's Game",,Greg Zima,,"Pattern Recognition,Player Elimination",Spin Master Ltd.,6.42257,148,-35.13563,45.666836,47.981094
88147,1,10,0,1,10,Adaman,10,2010,"Card Game,Print & Play",,P. D. Magnus,,Hand Management,"(Self-Published),(Web published),Grail Games",6.15471,85,7.4726214,-14.747044,24.248287
88167,16,15,8,4,15,Apples To Apples: Family,15,2010,"Card Game,Humor,Party Game,Word Game",,,,"Hand Management,Simultaneous Action Selection",Mattel,5.56731,52,-25.45317,65.115265,-15.4508
88253,2,90,14,2,90,Unconditional Surrender! Case Blue,90,2010,"Print & Play,Wargame,World War II",,Salvatore Vasta,,Hex-and-Counter,"(Self-Published),RBM Studio",7.59574,94,34.933086,-30.33507,32.29129
88316,4,90,12,2,90,Autokrator,90,2012,"Fighting,Medieval,Negotiation,Wargame",,Lefteris Iroglidis,Autokrator Mini Expansion,"Area Control / Area Influence,Area Movement,Hand Management,Secret Unit Deployment",Diachron Games,6.455,120,6.544149,-19.524868,53.677048
88402,8,20,12,4,20,Crappy Birthday,20,2011,"Humor,Party Game",,"Brian Weinstock,Amy Weinstock","North Star Games BGG Promo Pack,North Star Games Promo Facebook Cards",Voting,"North Star Games, LLC",5.71223,386,4.6640687,37.306644,7.571532
88406,1,45,13,1,45,Astra Titanus,45,2010,"Science Fiction,Wargame",,Chris Taylor,,"Campaign / Battle Card Driven,Dice Rolling,Hex-and-Counter",Victory Point Games,7.27947,207,23.848015,-21.933361,19.277699
88408,5,45,12,2,45,Nightfall,45,2011,"Card Game,Fantasy,Fighting,Horror",,David Gregg,"Nightfall: ""Ghost One"" Promo,Nightfall: ""Shadow Seven"" Promo,Nightfall: Ahmad Hassan Promo,Nightfall: Ausnahmezustand,Nightfall: Bloated Corpse Promo,Nightfall: Blood Country,Nightfall: Crimson Siege,Nightfall: Dark Rages,Nightfall: Desperate Measures Promo,Nightfall: Destiny Collins Promo,Nightfall: Flayed Ghoul Promo,Nightfall: Lisaveta Florescu,Nightfall: Pale Fury Promo,Nightfall: Silas Bragg Promo,Nightfall: Zombie Horde Promo,Nightfall: Zombify Promo","Card Drafting,Deck / Pool Building,Hand Management,Pattern Building,Take That,Variable Player Powers","Alderac Entertainment Group (AEG),Galmadrin,IELLO,Pegasus Spiele",6.54137,3449,41.03103,15.512206,-32.585228
88464,4,30,8,2,30,Repello,30,2010,Abstract Strategy,,Arne Holmström,,"Pattern Building,Pattern Recognition","Four Esses,Mindtwister AB,Mindtwister USA,Peliko/Martinex Oy,Piatnik",6.44486,146,-46.27853,36.624054,48.51978
88513,6,90,12,3,90,Chicken Caesar,90,2012,"Ancient,Humor,Negotiation,Political",,"Bryan Fischer,John Sizemore","Chicken Caesar: Fowl Play Expansion,Chicken Caesar: Metallicus Promo Card,Chicken Caesar: The Eggsclusive","Area Control / Area Influence,Voting",Nevermore Games,6.79275,473,6.985325,-46.041843,14.626555
88556,5,15,8,2,15,Duel: Once Upon a Game in the West,15,2010,"American West,Card Game",,"Jorge Piñan,Ignacio Sánchez Usera",,Simultaneous Action Selection,"Edigráfica Games,Sphinx Spieleverlag",4.3106,50,-49.637566,-46.37098,-12.84899
88559,5,240,16,2,120,Bullfrog Goldfield,240,2011,"Economic,Trains",,Patrick Stevens,,"Action Point Allowance System,Area Control / Area Influence,Auction/Bidding,Commodity Speculation,Partnerships,Press Your Luck,Route/Network Building,Stock Holding,Variable Phase Order",Numbskull Games,6.66196,138,-64.543945,-28.970236,55.711433
